test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_target,direction_target_label,direction_target_active,direction_target_scaled_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
20,2249,2026-02-13 11:00:00,2026-02-13 13:00:00,USDJPY,152.767,0.3889999985694885,-0.0616039857268333,0.0073970584198832,1.0,UP,1.0,1.5412043333053589,0.5017077922821045,0.0068310275673866,-0.4506039842963218,0.4506039842963218,0.3816029401496053,-0.06900104414671654,UP,DOWN,UP,False,,,0.2309999999999945,42.55774165953768,-0.1415577605958162,0.0008357547679258,-0.1953499999999906,-0.3793799999999976,-0.0001439894233222,-0.1289999999999906,0.5161290322580645
126,2355,2026-02-19 23:00:00,2026-02-20 01:00:00,USDJPY,154.8,0.414000004529953,-0.0170430429279804,0.0073970584198832,1.0,UP,1.0,1.6235294342041016,0.5538118481636047,0.2160841226577758,-0.4310430474579334,0.4310430474579334,0.4066029461100697,-0.02444010134786373,UP,DOWN,UP,False,,,0.2709999999999866,52.21864951768541,0.2036535874761114,-0.0816317765283778,-0.051400000000001,0.7209200000000067,0.0011382450331127,-0.1739999999999781,0.5161290322580645
144,2373,2026-02-20 17:00:00,2026-02-20 19:00:00,USDJPY,155.158,0.3899999856948852,-0.0181348733603954,0.0073970584198832,1.0,UP,1.0,1.7873510122299194,0.5321286916732788,0.128692016005516,-0.4081348590552807,0.4081348590552807,0.382602927275002,-0.025531931780278683,UP,DOWN,UP,False,,,0.2319999999999993,57.0194384449241,0.140812006578102,-0.0101028036416853,0.1139499999999884,0.4635199999999884,-0.0008371541909227,0.0139999999999815,0.5161290322580645
2,2231,2026-02-12 17:00:00,2026-02-12 19:00:00,USDJPY,153.313,-0.395000010728836,0.0026836395263671,0.0073970584198832,0.0,DOWN,1.0,-1.1805140972137451,0.5147678256034851,0.0590884163975715,0.3976836502552032,0.3976836502552032,0.4023970691487193,0.004713418893516119,DOWN,UP,UP,False,,,0.6069999999999993,57.45856353591152,-0.2360801448351992,0.0689286667906313,0.1863999999999919,-0.5088800000000049,0.0013912475506203,0.4639999999999986,0.5161290322580645
293,2522,2026-03-03 02:00:00,2026-03-03 04:00:00,USDJPY,157.73,-0.3720000088214874,0.0161300636827945,0.0073970584198832,0.0,DOWN,1.0,-1.5390981435775757,0.568621039390564,0.2762271165847778,0.388130072504282,0.388130072504282,0.3793970672413707,-0.00873300526291132,DOWN,UP,UP,False,,,0.2669999999999959,92.23897264098213,0.3639028719875909,0.0919654659461201,0.9616499999999916,1.413579999999996,0.0016129441946708,0.813999999999993,0.5806451612903226
172,2401,2026-02-23 23:00:00,2026-02-24 01:00:00,USDJPY,154.898,-0.3549999892711639,0.0297632701694965,0.0073970584198832,0.0,DOWN,1.0,-1.720794916152954,0.4749675393104553,-0.1002135425806045,0.3847632594406605,0.3847632594406605,0.3623970476910472,-0.022366211749613285,DOWN,UP,DOWN,False,,,0.1959999999999979,49.9718626899267,-0.0462412931902065,0.0662449344313121,0.2470499999999731,-0.0344399999999893,-0.0001420087787245,0.4199999999999875,0.6129032258064516
35,2264,2026-02-14 02:00:00,2026-02-14 04:00:00,USDJPY,153.128,-0.3240000009536743,0.0596986822783947,0.0073970584198832,0.0,DOWN,1.0,-1.22541606426239,0.55247563123703,0.2106784582138061,0.383698683232069,0.383698683232069,0.3313970593735575,-0.0523016238585115,DOWN,UP,UP,False,,,0.2470000000000141,45.70883661792678,0.0340362122416593,-0.0148234816962295,-0.0067999999999983,0.0576799999999764,0.0005553994628959,-0.3080000000000211,0.5483870967741935
386,2615,2026-03-06 23:00:00,2026-03-07 01:00:00,USDJPY,157.999,-0.3319999873638153,0.0513874031603336,0.0073970584198832,0.0,DOWN,1.0,-1.8112382888793943,0.435604989528656,-0.2590185105800628,0.3833873905241489,0.3833873905241489,0.3393970457836985,-0.04399034474045038,DOWN,UP,DOWN,False,,,0.2390000000000043,68.89880952380972,0.1363103634587332,0.0292477735779304,0.3283000000000129,0.6254600000000039,0.0002848930701342,0.4629999999999938,0.6451612903225806
191,2420,2026-02-24 18:00:00,2026-02-24 20:00:00,USDJPY,156.093,-0.2399999946355819,0.1421409696340561,0.0073970584198832,0.0,NEUTRAL,0.0,-0.7633587718009949,0.5240400433540344,0.0962342843413353,0.382140964269638,0.382140964269638,0.2473970530554652,-0.1347439112141728,DOWN,UP,UP,False,,,1.2249999999999943,82.69378357636155,0.1911618534298895,0.1196754600051585,1.286249999999967,1.2502800000000036,0.0072205660304309,1.1829999999999927,0.6451612903225806
119,2348,2026-02-19 16:00:00,2026-02-19 18:00:00,USDJPY,155.304,-0.3300000131130218,0.0500965230166912,0.0073970584198832,0.0,DOWN,1.0,-1.6785351037979126,0.6046029925346375,0.4246816635131836,0.380096536129713,0.380096536129713,0.3373970715329051,-0.0426994645968079,DOWN,UP,UP,False,,,0.2189999999999941,88.1520119225042,0.3950267411128436,0.0351853628041832,0.729849999999999,1.486940000000004,0.0011926327529188,0.5699999999999932,0.6129032258064516
