test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
79,2308,2026-02-18 00:00:00,2026-02-18 02:00:00,USDJPY,153.278,0.5199999809265137,-0.0147594716399908,0.0073970584198832,0.5024747252464294,0.0098989903926849,-0.5347594525665045,0.5347594525665045,0.5126029225066304,-0.022156530059874058,UP,DOWN,UP,False,,,0.3650000000000091,42.5588865096352,-0.0539133341864612,0.0022586109004428,0.0900499999999908,0.1253399999999658,0.0014046503727223,0.5559999999999832,0.5483870967741935
6,2235,2026-02-12 21:00:00,2026-02-12 23:00:00,USDJPY,153.115,0.5440000295639038,0.0134046245366334,0.0073970584198832,0.5283966064453125,0.1137087494134903,-0.5305954050272703,0.5305954050272703,0.5366029711440206,0.00600756611675024,UP,UP,UP,True,,,0.2139999999999986,48.16191656340354,-0.1788947072318762,0.0637441831827042,0.1075000000000159,-0.5100599999999815,0.0013275609500889,0.0150000000000147,0.5483870967741935
216,2445,2026-02-25 19:00:00,2026-02-25 21:00:00,USDJPY,156.304,0.4639999866485595,-0.0641301497817039,0.0073970584198832,0.5130776762962341,0.0523225739598274,-0.5281301364302635,0.5281301364302635,0.4566029282286763,-0.0715272082015872,UP,DOWN,UP,False,,,0.3950000000000102,62.0218579234974,0.1432346758577978,0.0001637868210528,0.4895499999999799,0.992100000000022,0.0024563721371722,0.4850000000000136,0.5161290322580645
289,2518,2026-03-02 22:00:00,2026-03-03 00:00:00,USDJPY,156.963,0.5569999814033508,0.0625331923365593,0.0073970584198832,0.5293893814086914,0.1176932603120803,-0.4944667890667915,0.4944667890667915,0.5496029229834676,0.0551361339166761,UP,UP,UP,True,,,0.1479999999999961,73.76033057851268,0.2453094164515619,0.056099552160634,0.4930500000000108,0.7634999999999934,0.0002995233118356,0.0769999999999981,0.6129032258064516
10,2239,2026-02-13 01:00:00,2026-02-13 03:00:00,USDJPY,153.024,-0.3740000128746032,0.1145172044634819,0.0073970584198832,0.5297865271568298,0.119287371635437,0.4885172173380852,0.4885172173380852,0.3813970712944865,-0.10712014604359865,DOWN,UP,UP,False,,,0.4449999999999932,48.67200000000001,-0.0752335975648179,0.075486633191528,-0.0417500000000075,-0.4489199999999869,-0.0015659254619481,0.1119999999999947,0.5806451612903226
40,2269,2026-02-16 09:00:00,2026-02-16 11:00:00,USDJPY,152.659,0.4379999935626983,-0.0380073972046375,0.0073970584198832,0.5150062441825867,0.0600430518388748,-0.4760073907673359,0.4760073907673359,0.4306029351428151,-0.04540445562452078,UP,DOWN,UP,False,,,0.125,13.586097946285731,-0.116107278606421,-0.0636325258303665,-0.4340500000000133,-0.3619600000000105,0.0003014159999474,-0.1450000000000102,0.5483870967741935
0,2229,2026-02-12 15:00:00,2026-02-12 17:00:00,USDJPY,152.855,0.4580000042915344,-0.0146575104445219,0.0073970584198832,0.5418199300765991,0.1676714122295379,-0.4726575147360563,0.4726575147360563,0.4506029458716512,-0.0220545688644051,UP,DOWN,UP,False,,,0.4299999999999784,39.94537384772953,-0.3191687643878822,0.0126519355889009,-0.2766000000000019,-1.0503599999999835,0.001946800561098,-0.4120000000000061,0.5161290322580645
281,2510,2026-03-02 14:00:00,2026-03-02 16:00:00,USDJPY,156.318,0.515999972820282,0.0451264157891273,0.0073970584198832,0.5360445976257324,0.1444289833307266,-0.4708735570311546,0.4708735570311546,0.5086029144003987,0.037729357369244154,UP,UP,UP,True,,,0.1829999999999927,54.72186287192824,0.0820919825570172,0.0268866296729848,0.1825000000000045,0.2640399999999943,0.0002111527017949,0.1950000000000216,0.5161290322580645
78,2307,2026-02-17 23:00:00,2026-02-18 01:00:00,USDJPY,153.063,0.3889999985694885,-0.0647893771529197,0.0073970584198832,0.5175182223320007,0.0701015666127204,-0.4537893757224083,0.4537893757224083,0.3816029401496053,-0.07218643557280302,UP,DOWN,UP,False,,,0.1270000000000095,36.8080094228498,-0.0764056754507009,-0.0196690776386861,-0.1345000000000027,-0.0912600000000054,-0.0004440642325852,-0.0190000000000054,0.5161290322580645
20,2249,2026-02-13 11:00:00,2026-02-13 13:00:00,USDJPY,152.767,0.3889999985694885,-0.0621466636657714,0.0073970584198832,0.5242220759391785,0.0969641357660293,-0.45114666223526,0.45114666223526,0.3816029401496053,-0.06954372208565474,UP,DOWN,UP,False,,,0.2309999999999945,42.55774165953768,-0.1415577605958162,0.0008357547679258,-0.1953499999999906,-0.3793799999999976,-0.0001439894233222,-0.1289999999999906,0.5161290322580645
